fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
2,9,8.236931423909138e-05,1.220433622083037,1.3553880642200338,0.6539792387543253,0.6683544555228449,0.630915030267003,0.62401376010333,0.7661631491108085,0.62401376010333,0,False
2,10,7.805935326811912e-05,1.1790561856489281,1.5537061621402872,0.6115916955017301,0.6266716780860637,0.5969142974220949,0.6016290742086163,0.7394420393908396,0.6016290742086163,1,False
2,11,7.34204220349895e-05,1.1529389732230493,1.4663933457999394,0.6288927335640139,0.6201688311688311,0.6223615842783908,0.612648990229528,0.7432467871698472,0.612648990229528,2,False
2,12,6.850690776699573e-05,1.1329298638658127,1.4356488622468093,0.6072664359861591,0.6340274599706033,0.6031979640436753,0.6149303204962939,0.7430289580900171,0.6149303204962939,3,False
2,13,6.337641692646103e-05,1.0948282748357647,1.4454196888824988,0.6124567474048442,0.6263936960688093,0.5909065585027975,0.6014077741231046,0.7348905241412211,0.6014077741231046,4,False
2,14,5.8089099827638234e-05,1.0548982781109926,1.5006616448533947,0.6314878892733564,0.6671835723482256,0.6163184923664927,0.6233830228487425,0.735414222115321,0.6233830228487425,5,False
2,15,5.2706945429270875e-05,1.015494783908438,1.4783235319729509,0.6072664359861591,0.6472955038834269,0.6035157239342035,0.616398886295129,0.7291495390907068,0.616398886295129,6,False
2,16,4.729305457072914e-05,0.9835228504915964,1.4179033912461378,0.6358131487889274,0.6528301000241994,0.6138354530951895,0.6248799926514529,0.7622874121872256,0.6248799926514529,7,True
3,1,0.01,2.617743655472066,2.7415352993998034,0.4134948096885813,0.31312315727581463,0.3721450591889689,0.2862784250425807,0.4240060878878411,0.2862784250425807,0,False
3,2,9.970689785771798e-05,1.8372375849621518,1.716631024048246,0.5536332179930796,0.5902748867199136,0.45272366974152944,0.4581987258081227,0.5922566695983582,0.4581987258081227,0,False
