fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
1,1,0.01,2.555063660169555,2.8914411100847968,0.31141868512110726,0.26563896124398134,0.27240444394941243,0.16676643475991834,0.274045332952803,0.16676643475991834,0,False
1,2,9.970689785771798e-05,1.5593152384444504,1.3353785884791407,0.6634948096885813,0.6434392212365672,0.6505719627269666,0.6001341346732011,0.7892778399614472,0.6001341346732011,0,False
1,3,9.883102778550433e-05,1.3341537880031296,1.2358811115396433,0.6851211072664359,0.6899831001723066,0.6795534308015868,0.6643162619623271,0.8024019738993431,0.6643162619623271,0,False
1,4,9.738265855914012e-05,1.2269220009807071,1.2780799442324144,0.6695501730103807,0.70047156391819,0.592770044310504,0.6059333499495771,0.8095251410037227,0.6059333499495771,1,False
1,5,9.537877098354786e-05,1.1659477787240566,1.2697913482271392,0.6894463667820069,0.7094824645252781,0.6791555994608404,0.6788512237166859,0.8132276939375285,0.6788512237166859,2,False
1,6,9.284285880837946e-05,1.12147375822686,1.188363271540609,0.7058823529411765,0.7066759645369564,0.6915412682358041,0.6771394673593614,0.8331251851844361,0.6771394673593614,0,False
1,7,8.980465328528219e-05,1.066332803826431,1.213635201289736,0.6868512110726643,0.7172824412992053,0.7233764549021067,0.7183092589705319,0.8411377196069996,0.7183092589705319,1,False
1,8,8.629977459615654e-05,1.0018274924334358,1.2148108774218065,0.6963667820069204,0.6901820826318872,0.6894431698552376,0.6823466874111838,0.8416698624883581,0.6823466874111838,2,False
1,9,8.236931423909138e-05,0.9384539170145576,1.2910371842055486,0.6877162629757786,0.6521087669821568,0.6778435708170718,0.6390484929277799,0.8415805570782338,0.6390484929277799,3,False
1,10,7.805935326811912e-05,0.8760183962983656,1.3802515305321792,0.657439446366782,0.5924753535982813,0.6741538622105029,0.6071443691833082,0.8213782828484673,0.6071443691833082,4,False
1,11,7.34204220349895e-05,0.8234240171406095,1.3830624625600618,0.6470588235294118,0.6938400322191314,0.7114660381345287,0.6943386637908435,0.8285099310921683,0.6943386637908435,5,False
1,12,6.850690776699573e-05,0.7499763050396963,1.301547518269769,0.6998269896193772,0.71938344155541,0.6833633109567051,0.6986034653864098,0.8465912468893588,0.6986034653864098,6,False
1,13,6.337641692646103e-05,0.6859641657259224,1.3132484945757636,0.6782006920415224,0.6820471392042705,0.6957332452545747,0.6855203146655947,0.8384631921624028,0.6855203146655947,7,True
2,1,0.01,2.4666521285231964,1.9591191982400828,0.4091695501730104,0.37834190060847017,0.32781496211970973,0.32389307146015345,0.44592777402140726,0.32389307146015345,0,False
2,2,9.970689785771798e-05,1.5337048882431636,1.3714140172662406,0.6418685121107266,0.6346973712189593,0.6476057538990486,0.6330410751902941,0.7792429023737012,0.6330410751902941,0,False
2,3,9.883102778550433e-05,1.309161005341883,1.2951940635154988,0.6678200692041523,0.6677209295912606,0.6234489707010775,0.6009115473260052,0.7882654798014439,0.6009115473260052,0,False
