fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
1,1,0.01,2.4167134415319635,2.2837988261518807,0.3416955017301038,0.32798242801170113,0.3338529794451158,0.31537525503125324,0.36699338051880515,0.31537525503125324,0,False
1,2,9.970689785771798e-05,2.002095090682944,1.529019611868365,0.615916955017301,0.5835892542166462,0.6575679496378971,0.5917811262620126,0.7356888111546467,0.5917811262620126,0,False
1,3,9.883102778550433e-05,1.4913630373131446,1.260789610188583,0.6764705882352942,0.6479759274220569,0.6724517906837828,0.6377124898604967,0.8106923457371883,0.6377124898604967,0,False
1,4,9.738265855914012e-05,1.3314774844885697,1.2820864443121285,0.6799307958477508,0.7004533383737874,0.7054797664601142,0.7001482384367678,0.8140007550084208,0.7001482384367678,1,False
1,5,9.537877098354786e-05,1.2134645662711978,1.2649140559393783,0.6937716262975778,0.6926023767014875,0.683853091760808,0.6663565005558432,0.825959317977286,0.6663565005558432,2,False
1,6,9.284285880837946e-05,1.1299756739585045,1.253069202653293,0.6678200692041523,0.7151431080295879,0.6754312447078779,0.690136276857199,0.816783384616778,0.690136276857199,0,False
1,7,8.980465328528219e-05,1.0768403430504783,1.1956179910692675,0.7136678200692042,0.7386756236555041,0.6756646376006381,0.6892314325559238,0.8361718977950064,0.6892314325559238,0,False
1,8,8.629977459615654e-05,0.9873055879116883,1.1836814958473731,0.7102076124567474,0.7396009710697751,0.6833071782768768,0.7054065899696096,0.8398834518267903,0.7054065899696096,0,False
1,9,8.236931423909138e-05,0.8909271246009219,1.2525520509686963,0.7024221453287197,0.7152478845980736,0.6994316136036971,0.6997592612673503,0.8354820742585205,0.6997592612673503,1,False
1,10,7.805935326811912e-05,0.8218165063218674,1.249305251343497,0.6894463667820069,0.7024175445194883,0.7010455898652711,0.6992742288705709,0.8335436992739027,0.6992742288705709,2,False
1,11,7.34204220349895e-05,0.7447517160003986,1.3161791861057281,0.6955017301038062,0.7138959717825124,0.7062326315114534,0.7009347330332428,0.8295688584024101,0.7009347330332428,3,False
1,12,6.850690776699573e-05,0.6791714433464624,1.4018960693786884,0.6868512110726643,0.6902130377797239,0.7218536283304127,0.7035681133729986,0.8326955764856587,0.7035681133729986,4,False
1,13,6.337641692646103e-05,0.6323242286497334,1.383831025814188,0.6929065743944637,0.7218746436380921,0.7163683137805543,0.7177623922296393,0.8184949352715012,0.7177623922296393,5,False
1,14,5.8089099827638234e-05,0.5975699885184377,1.454883603186443,0.6764705882352942,0.7049828217255552,0.695978178767199,0.6995062122492104,0.8233199765596542,0.6995062122492104,6,False
1,15,5.2706945429270875e-05,0.5606006155995762,1.380458723882149,0.6920415224913494,0.7154001790077489,0.6968153290620359,0.7045418473463235,0.8297770698965091,0.7045418473463235,7,True
2,1,0.01,2.434603883114653,2.2742947627758157,0.4126297577854671,0.3575476983354197,0.30589034763482276,0.3110127589067477,0.3893635323495268,0.3110127589067477,0,False
2,2,9.970689785771798e-05,1.9582176127029538,1.4517714114024722,0.6020761245674741,0.6021793663496129,0.6341058548426921,0.6139886438563755,0.7625498487004269,0.6139886438563755,0,False
2,3,9.883102778550433e-05,1.4489015081968275,1.3602921999734023,0.6600346020761245,0.6465839332618467,0.6446074674437876,0.587083632799764,0.7965158800711168,0.587083632799764,0,False
2,4,9.738265855914012e-05,1.2645195415275732,1.3580994663567378,0.6600346020761245,0.6075158193471294,0.6665876427803923,0.6145416482882478,0.796237061230876,0.6145416482882478,0,False
2,5,9.537877098354786e-05,1.19177008097972,1.2825232826430222,0.6721453287197232,0.6992889007907099,0.6234359084590062,0.6437547572238297,0.8111156870800124,0.6437547572238297,0,False
2,6,9.284285880837946e-05,1.1059069649467832,1.3851477676424486,0.6548442906574394,0.6713373147094077,0.6378617143070857,0.6399654207766718,0.7890343333888683,0.6399654207766718,1,False
2,7,8.980465328528219e-05,1.0362846105775205,1.296935024343688,0.6868512110726643,0.6803285569260916,0.688706473942298,0.6810642706065965,0.8336210158191282,0.6810642706065965,2,False
2,8,8.629977459615654e-05,0.9536238211145863,1.3549439220592894,0.6790657439446367,0.6899520670636783,0.6693551115802525,0.6767685790685496,0.8280233261031895,0.6767685790685496,3,False
2,9,8.236931423909138e-05,0.8523132266367183,1.4393311512881313,0.6583044982698962,0.6728037009556006,0.6610448726453603,0.6632537917030549,0.8121825909129765,0.6632537917030549,4,False
2,10,7.805935326811912e-05,0.7786685948140893,1.5052149061498972,0.6513840830449827,0.6677031249973554,0.6528217695726459,0.6552694168036002,0.8082075133264003,0.6552694168036002,5,False
2,11,7.34204220349895e-05,0.716335681586117,1.4605754124707189,0.666955017301038,0.6790943959551392,0.6690005840035074,0.6738731614853903,0.8186286196924097,0.6738731614853903,6,False
2,12,6.850690776699573e-05,0.6533338285750584,1.521472731540943,0.6885813148788927,0.6724904843593764,0.6938188711314754,0.6669268889726722,0.8100328714366739,0.6669268889726722,7,True
3,1,0.01,2.4599183812273413,2.3110306106764695,0.4290657439446367,0.3479998258898852,0.2993418239559459,0.2759068874659388,0.34066337776844746,0.2759068874659388,0,False
3,2,9.970689785771798e-05,1.9964216832058652,1.3679653504799152,0.6349480968858131,0.6137952133595987,0.6377342841361919,0.6232441271956637,0.7757683035824102,0.6232441271956637,0,False
3,3,9.883102778550433e-05,1.50979683360014,1.5426635433887612,0.6193771626297578,0.6218836543282527,0.6672954849518917,0.6315793958900502,0.7693296191943299,0.6315793958900502,1,False
3,4,9.738265855914012e-05,1.335426977555232,1.2491724182819497,0.6894463667820069,0.6939780174886832,0.7178681730466465,0.7050294240777568,0.8330861096032217,0.7050294240777568,0,False
3,5,9.537877098354786e-05,1.212269472622129,1.2804570469362981,0.666955017301038,0.6669335721243395,0.6749537510637795,0.6630839697596258,0.8332515588050109,0.6630839697596258,1,False
3,6,9.284285880837946e-05,1.1355412459084733,1.3332441408058693,0.7050173010380623,0.7040040514408827,0.7134152684748982,0.699588588167884,0.854310989690051,0.699588588167884,2,False
3,7,8.980465328528219e-05,1.063512269600865,1.3282000426588387,0.6600346020761245,0.6810728904156569,0.694702296217663,0.6700701250780341,0.8336230138936803,0.6700701250780341,3,False
3,8,8.629977459615654e-05,0.9905817524165843,1.3351196087639907,0.7032871972318339,0.7062774568849364,0.6784293330678481,0.6677131850207898,0.8327712682908012,0.6677131850207898,4,False
3,9,8.236931423909138e-05,0.8963838794549032,1.4521265778048285,0.6626297577854672,0.6562484512541622,0.6943713057441813,0.6695247245652792,0.8025170099397578,0.6695247245652792,5,False
3,10,7.805935326811912e-05,0.8093848384169147,1.3671830428057703,0.6851211072664359,0.6958951388060269,0.6733541503229075,0.6821708587330297,0.8269628905014694,0.6821708587330297,6,False
3,11,7.34204220349895e-05,0.7379727924571318,1.5903726618865441,0.6799307958477508,0.6924122317890287,0.6629457415540903,0.6675506774599334,0.8195449137964458,0.6675506774599334,7,True
4,1,0.01,2.4440799807182234,2.2027969734422093,0.38961038961038963,0.3217888495140561,0.3110997950876647,0.26873317506871175,0.4595119328534305,0.26873317506871175,0,False
4,2,9.970689785771798e-05,1.92606042712205,1.3971593809538874,0.6683982683982684,0.6190531592508044,0.6358605303525794,0.6065282985293206,0.7977607611709175,0.6065282985293206,0,False
4,3,9.883102778550433e-05,1.4856147826955393,1.2695329361948473,0.6874458874458874,0.672722690902563,0.6567444472665354,0.6244963189667073,0.818791601346663,0.6244963189667073,0,False
4,4,9.738265855914012e-05,1.3315192191864793,1.1937696041732,0.7012987012987013,0.6910905970238399,0.6883348337475828,0.6801470919809562,0.8344818052276739,0.6801470919809562,0,False
4,5,9.537877098354786e-05,1.2393999128605668,1.2461268873050295,0.658008658008658,0.712980026793326,0.6713172644401306,0.6864413478932037,0.8257186171635802,0.6864413478932037,1,False
4,6,9.284285880837946e-05,1.1600462746867672,1.297807513023245,0.6891774891774892,0.7172225386169806,0.609524652663761,0.6248378318831416,0.8237069088217712,0.6248378318831416,2,False
4,7,8.980465328528219e-05,1.0913126838867226,1.3281037141536844,0.6614718614718614,0.661628485989792,0.7033816063926815,0.6761242570026855,0.8107119150811315,0.6761242570026855,3,False
4,8,8.629977459615654e-05,0.9893335314357982,1.3573731031911127,0.6588744588744588,0.7100238566782289,0.7147234176574943,0.7018663542511246,0.8294103344186075,0.7018663542511246,4,False
4,9,8.236931423909138e-05,0.9113312073851126,1.315418830000121,0.6692640692640692,0.714927851373496,0.6342239782845849,0.663620356268213,0.825919318639581,0.663620356268213,5,False
4,10,7.805935326811912e-05,0.8493028794605427,1.3983025686494235,0.677056277056277,0.691284408767671,0.6603329365224089,0.6670702132061846,0.8184137699813043,0.6670702132061846,6,False
4,11,7.34204220349895e-05,0.7603083150300187,1.3776621312930666,0.6865800865800866,0.6976060397906039,0.6880947078116908,0.6874670585986007,0.8308803414127045,0.6874670585986007,7,True
5,1,0.01,2.474885587048778,2.2061127539338736,0.4095238095238095,0.31004796517474553,0.3482107190910269,0.29090299233221384,0.38938132330557806,0.29090299233221384,0,False
5,2,9.970689785771798e-05,1.9973512486809266,1.4213815602762945,0.6303030303030303,0.6268813434620745,0.5965305491432817,0.5662914829225294,0.7707008871207572,0.5662914829225294,0,False
5,3,9.883102778550433e-05,1.4755360212911783,1.356016975846784,0.6545454545454545,0.6502436797650288,0.6546585160138522,0.6334674432927943,0.81248713855874,0.6334674432927943,0,False
5,4,9.738265855914012e-05,1.3323168173999522,1.4414320329139974,0.6268398268398269,0.6396857331743819,0.6108471202039553,0.5978810356275519,0.7528832018551876,0.5978810356275519,1,False
5,5,9.537877098354786e-05,1.2080332445025856,1.27476276632013,0.6857142857142857,0.6736506733180586,0.6479766318252708,0.6414131679675343,0.8135775219232834,0.6414131679675343,0,False
5,6,9.284285880837946e-05,1.1318293196313522,1.329483884778516,0.6623376623376623,0.6773457600932251,0.684713610273439,0.6716152406245144,0.8358132075250817,0.6716152406245144,1,False
5,7,8.980465328528219e-05,1.0602439750230848,1.2527690521601973,0.6943722943722944,0.6901453723202163,0.6819345480964014,0.6829386899043295,0.8307636714044808,0.6829386899043295,0,False
5,8,8.629977459615654e-05,0.9678981740891315,1.3950351343072693,0.6831168831168831,0.6674909179516905,0.6625647426812581,0.645763357014679,0.820262380730071,0.645763357014679,1,False
5,9,8.236931423909138e-05,0.887769485375873,1.538518476486206,0.625974025974026,0.6884933313507909,0.6508629444486476,0.6603062707568242,0.7937630370021471,0.6603062707568242,2,False
5,10,7.805935326811912e-05,0.8155096537823495,1.381893252504283,0.683982683982684,0.6792109696938399,0.6858104508244349,0.6798951399851851,0.8246533331862458,0.6798951399851851,3,False
5,11,7.34204220349895e-05,0.7328545225326578,1.4059573790122724,0.6779220779220779,0.6553089035079692,0.6730041947227423,0.6581824543429778,0.830188473035077,0.6581824543429778,4,False
5,12,6.850690776699573e-05,0.6841319157487381,1.4232847324733076,0.6536796536796536,0.63125051963416,0.6674869935659316,0.6461479712467545,0.8301464881382058,0.6461479712467545,5,False
5,13,6.337641692646103e-05,0.6255189262871924,1.4049080863081176,0.6909090909090909,0.6728152259683762,0.6869388935018452,0.6755856983563052,0.838782412626832,0.6755856983563052,6,False
5,14,5.8089099827638234e-05,0.590262950704172,1.4244577845622752,0.6735930735930736,0.6617616161929532,0.6840497165270245,0.671461086667529,0.8323420299761315,0.671461086667529,7,True
