fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
1,1,0.01,2.600215635703922,2.691920847317268,0.3226643598615917,0.28956395365520643,0.29315383228655145,0.2507918624033339,0.30725861878061744,0.2507918624033339,0,False
1,2,9.970689785771798e-05,1.6313788517536176,1.3690840754015692,0.6358131487889274,0.6103804139592988,0.6075634346094432,0.5910632375760702,0.7524130447198584,0.5910632375760702,0,False
1,3,9.883102778550433e-05,1.3781460533917569,1.3049280125519325,0.6652249134948097,0.6507086852775641,0.6618253688860287,0.6385329255196728,0.7966120967568449,0.6385329255196728,0,False
1,4,9.738265855914012e-05,1.3036302110521851,1.2652358182545367,0.6730103806228374,0.684444495869427,0.6320010854629283,0.6457238082690864,0.8049815463783085,0.6457238082690864,0,False
1,5,9.537877098354786e-05,1.2353061795440925,1.2414180208896768,0.6851211072664359,0.712034125516884,0.628776907252759,0.6485965261375702,0.8056125891326518,0.6485965261375702,0,False
1,6,9.284285880837946e-05,1.1713610067705795,1.3491695609585992,0.6453287197231834,0.6713724571132749,0.6530898481264142,0.6489286978847526,0.7924700027554881,0.6489286978847526,1,False
1,7,8.980465328528219e-05,1.142318983597739,1.2600230854133079,0.6807958477508651,0.7067604411864725,0.6458203059566519,0.6681819682853212,0.8134099982887911,0.6681819682853212,2,False
1,8,8.629977459615654e-05,1.051295634165767,1.3320857159022628,0.643598615916955,0.7130494340292011,0.6712864661531682,0.6849451077768064,0.8053218721080984,0.6849451077768064,3,False
1,9,8.236931423909138e-05,0.9987114727703346,1.3358996259755103,0.6747404844290658,0.6880361092776701,0.6762566238839611,0.6699210043853123,0.8080076328586407,0.6699210043853123,4,False
1,10,7.805935326811912e-05,0.9275128855321647,1.317605587942847,0.6695501730103807,0.6498246898667879,0.681612003828585,0.6557414072704723,0.8110482326136746,0.6557414072704723,5,False
1,11,7.34204220349895e-05,0.8551065823301724,1.393775433507459,0.6548442906574394,0.6792097504549366,0.6695779186749451,0.6685254682139382,0.7912727843830949,0.6685254682139382,6,False
1,12,6.850690776699573e-05,0.7877105632764658,1.4210392898526685,0.6522491349480969,0.6881573649769269,0.6782463931229001,0.6819872139410678,0.7879937196300976,0.6819872139410678,7,True
2,1,0.01,2.5014935564829814,2.4290689973995603,0.4602076124567474,0.4182860717264387,0.33700049083842404,0.30827428905163845,0.4337500270692436,0.30827428905163845,0,False
2,2,9.970689785771798e-05,1.6731970321554626,1.551739830395271,0.6098615916955017,0.6630236571433233,0.5510487749068251,0.5589296561929349,0.6997169524623208,0.5589296561929349,0,False
2,3,9.883102778550433e-05,1.3836985029357527,1.355715143269506,0.6453287197231834,0.6370641519101001,0.615427021127697,0.606526874072513,0.7625562356161548,0.606526874072513,0,False
2,4,9.738265855914012e-05,1.2981829643249512,1.2844804825453924,0.6678200692041523,0.6761622234650608,0.6268838049877167,0.634447310539666,0.7999995862224489,0.634447310539666,0,False
2,5,9.537877098354786e-05,1.2255050812213066,1.390737302549954,0.6401384083044983,0.6692068811343803,0.5933240231107071,0.595860448923471,0.7585122562246491,0.595860448923471,1,False
2,6,9.284285880837946e-05,1.1737394477256855,1.558378136569056,0.6150519031141869,0.6570021693692768,0.5551143137143696,0.5556684504101904,0.7247203850863302,0.5556684504101904,2,False
2,7,8.980465328528219e-05,1.1232921010895172,1.3288037320663189,0.6678200692041523,0.7099762906565151,0.624060012306181,0.6529594194559928,0.7987903455067601,0.6529594194559928,3,False
2,8,8.629977459615654e-05,1.076051042876029,1.334525100116072,0.6401384083044983,0.7090570961613798,0.5913037255709738,0.631578183936246,0.7893935207570629,0.631578183936246,4,False
2,9,8.236931423909138e-05,1.0108178426031422,1.3643454975095288,0.6461937716262975,0.6614405021730893,0.6304268800751048,0.6412831522501072,0.7894061268971801,0.6412831522501072,5,False
2,10,7.805935326811912e-05,0.9461874705594304,1.4168061367396652,0.615916955017301,0.6440853638045481,0.6517306226584766,0.6399263689238864,0.8000842616267635,0.6399263689238864,6,False
2,11,7.34204220349895e-05,0.8869597688059493,1.4170361592851837,0.6237024221453287,0.6705702388504663,0.6199259117587965,0.640026903654006,0.7746496280695289,0.640026903654006,7,True
3,1,0.01,2.5750312081257776,2.3398725764504795,0.42387543252595156,0.3270333949458872,0.36763346776681427,0.31197815810400004,0.44741169422172367,0.31197815810400004,0,False
3,2,9.970689785771798e-05,1.632067213008973,1.6367045418969517,0.6029411764705882,0.6323537681943943,0.577568045342087,0.5607842989421192,0.6872643551189168,0.5607842989421192,0,False
3,3,9.883102778550433e-05,1.3790024303441228,1.5692320585250854,0.5882352941176471,0.6641649086055852,0.5100394917933622,0.5210250660534178,0.6644134573773348,0.5210250660534178,0,False
3,4,9.738265855914012e-05,1.3009040365994595,1.353090696910332,0.639273356401384,0.6264211857587944,0.6265691962600285,0.5959976733694565,0.7721746947366742,0.5959976733694565,0,False
3,5,9.537877098354786e-05,1.2244184122366064,1.3107932900560313,0.6643598615916955,0.653299708043894,0.640704539583248,0.630150337439229,0.8055386590970532,0.630150337439229,0,False
3,6,9.284285880837946e-05,1.1988031608423146,1.282622675649051,0.6617647058823529,0.6970957624095389,0.6060824404115798,0.6384836177009687,0.8158653324985565,0.6384836177009687,0,False
