fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
5,8,8.629977459615654e-05,1.1225488569497237,1.216772590834519,0.6978354978354978,0.6880013253675679,0.674357005973138,0.6642683359055563,0.832282743386671,0.6642683359055563,0,False
5,9,8.236931423909138e-05,1.0838928837264699,1.2030176216158373,0.7012987012987013,0.6932607459331865,0.6973994734699164,0.6792802887832755,0.8402875030892165,0.6792802887832755,0,False
5,10,7.805935326811912e-05,1.0483537653531996,1.18739160669261,0.7168831168831169,0.7108630747522715,0.6775710948349918,0.68268520891452,0.8490958976562758,0.68268520891452,0,False
5,11,7.34204220349895e-05,1.0013458129134558,1.2181243970476348,0.7047619047619048,0.6984293754258061,0.7072060533379891,0.697271184231263,0.8419867016356335,0.697271184231263,1,False
5,12,6.850690776699573e-05,0.9460891885328457,1.2326052571165151,0.6935064935064935,0.6752572135466873,0.6983610656050396,0.6789231089014099,0.8325056768744297,0.6789231089014099,2,False
5,13,6.337641692646103e-05,0.8950126984746398,1.2389408859713325,0.6883116883116883,0.6953644681452383,0.653581450814327,0.665132444939148,0.8248122988916696,0.665132444939148,3,False
5,14,5.8089099827638234e-05,0.8191544606405146,1.2783238299961748,0.683982683982684,0.6896408399897799,0.6700765145818359,0.6728364154052626,0.8297665369649806,0.6728364154052626,4,False
5,15,5.2706945429270875e-05,0.7643878675971477,1.2776133325593224,0.6917748917748918,0.690482733586568,0.7055379739422344,0.6962747989992475,0.8363095238095238,0.6962747989992475,5,False
5,16,4.729305457072914e-05,0.7008467032010167,1.301277037735643,0.6831168831168831,0.6776676187891034,0.6941013583815652,0.6832566696798427,0.8292366617759387,0.6832566696798427,6,False
5,17,4.1910900172361764e-05,0.6324959165806588,1.3561272843130703,0.6831168831168831,0.6712390197372671,0.6673168474620257,0.664813572709898,0.8311411500955284,0.664813572709898,7,True
