fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
1,1,0.01,2.8493134014334234,2.4467655588840618,0.3892733564013841,0.32366873825577036,0.3161304388377998,0.31082513863848205,0.35517801931597237,0.31082513863848205,0,False
1,2,9.970689785771798e-05,1.6358906311147354,1.363399359275555,0.6418685121107266,0.6199330883014622,0.6311839047067342,0.599892802336513,0.7550008116736711,0.599892802336513,0,False
1,3,9.883102778550433e-05,1.3515567080372346,1.3837271398511426,0.6453287197231834,0.6652382458129151,0.6029552825282727,0.5908585431194193,0.7369824197625177,0.5908585431194193,1,False
1,4,9.738265855914012e-05,1.2671655954786651,1.3061078396336785,0.671280276816609,0.6489554222580746,0.6871466199315438,0.6570450710742193,0.8040264097418743,0.6570450710742193,0,False
1,5,9.537877098354786e-05,1.1816667811268342,1.3663118999579857,0.6461937716262975,0.6512539077085928,0.6382004958385096,0.6111088308036734,0.7500046323792583,0.6111088308036734,1,False
1,6,9.284285880837946e-05,1.1208784941674104,1.2625194397465935,0.6626297577854672,0.6508612907639142,0.6495783725513447,0.6241103531853234,0.7789776731372926,0.6241103531853234,0,False
1,7,8.980465328528219e-05,1.0626290549353332,1.2610261156641205,0.6998269896193772,0.6978438726411832,0.714345977421878,0.7004950183025032,0.8283454862061346,0.7004950183025032,0,False
1,8,8.629977459615654e-05,0.9877147068717488,1.3253280828739036,0.6756055363321799,0.6953163898343374,0.6861458625830542,0.6845828132129436,0.7999401633128891,0.6845828132129436,1,False
1,9,8.236931423909138e-05,0.9174034105143333,1.327125189633205,0.6730103806228374,0.6916827785431408,0.6692674688669574,0.6744822585279445,0.8074723481711666,0.6744822585279445,2,False
1,10,7.805935326811912e-05,0.8447689074236628,1.4153569788768374,0.671280276816609,0.6960096359191575,0.6887126660875342,0.6898257563351965,0.8057751246845175,0.6898257563351965,3,False
1,11,7.34204220349895e-05,0.7673704527241136,1.390345326374317,0.6626297577854672,0.6759783136384113,0.6812727135979297,0.6766098828564753,0.7949924688873875,0.6766098828564753,4,False
1,12,6.850690776699573e-05,0.6827849155891312,1.5167100955700052,0.6539792387543253,0.6610445917543986,0.6696798349528215,0.6591022143022253,0.7945181750614831,0.6591022143022253,5,False
1,13,6.337641692646103e-05,0.6294797381521509,1.460620991525979,0.6548442906574394,0.6983711537049276,0.6773254314524968,0.6864142892525031,0.7921002906279675,0.6864142892525031,6,False
1,14,5.8089099827638234e-05,0.5805968596345413,1.5808744393546006,0.6167820069204152,0.6888395137503011,0.6908566840586671,0.6839529272006095,0.7706543497741853,0.6839529272006095,7,True
