fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
2,4,9.738265855914012e-05,1.3190016688772552,1.422768851395311,0.6314878892733564,0.6458828597693991,0.5913493987350579,0.5921446309212698,0.7509393839188054,0.5921446309212698,0,False
2,5,9.537877098354786e-05,1.2352719867930693,1.4014004131843303,0.6271626297577855,0.6819577174397319,0.5700882605251556,0.5872021438744692,0.7356442874717414,0.5872021438744692,0,False
2,6,9.284285880837946e-05,1.1672425667101125,1.3916595010921873,0.6375432525951558,0.6772857165547647,0.625126698261764,0.6406766736334351,0.7654734555872877,0.6406766736334351,0,False
2,7,8.980465328528219e-05,1.1155744913746328,1.3228284926250062,0.6600346020761245,0.6655718738351988,0.6115211748977873,0.626384171934534,0.7902150213734167,0.626384171934534,0,False
2,8,8.629977459615654e-05,1.0707072681621697,1.3753169902439775,0.634083044982699,0.6806904846624161,0.6252817487094336,0.6446559915872214,0.7886641792714518,0.6446559915872214,1,False
2,9,8.236931423909138e-05,0.9999836559011037,1.3760872269498892,0.6678200692041523,0.6789409070937122,0.6464566474533837,0.6562059378495347,0.7873638131728502,0.6562059378495347,2,False
2,10,7.805935326811912e-05,0.9523088682481574,1.4178515315055846,0.639273356401384,0.6431374392718647,0.6311804373384637,0.6195842964142314,0.7876044142363975,0.6195842964142314,3,False
2,11,7.34204220349895e-05,0.8843794722870559,1.3710133573104595,0.6626297577854672,0.7012417791458877,0.6362156583654158,0.6606575856367022,0.7964608454604689,0.6606575856367022,4,False
2,12,6.850690776699573e-05,0.8199043914830396,1.4517561485027444,0.6461937716262975,0.706283833816609,0.6333273356773684,0.6611130604680805,0.7869182394127304,0.6611130604680805,5,False
2,13,6.337641692646103e-05,0.7425788895687843,1.4430577323354523,0.6600346020761245,0.681598253918598,0.6319781186128566,0.647627759019137,0.7788133569685747,0.647627759019137,6,False
2,14,5.8089099827638234e-05,0.6943494078919137,1.5071494312121951,0.6323529411764706,0.662048106770468,0.6221633856071028,0.6386117247001515,0.7614846184887225,0.6386117247001515,7,True
3,1,0.01,2.6635131614224723,3.1395750308858936,0.4126297577854671,0.4540701305422674,0.24466614938001324,0.22129101473563098,0.20431325970119374,0.22129101473563098,0,False
3,2,9.970689785771798e-05,1.7552979065678935,1.4413559366916788,0.6228373702422145,0.5931896273402757,0.5671567614947005,0.5559736941323793,0.7234631608079753,0.5559736941323793,0,False
3,3,9.883102778550433e-05,1.4314371805290038,1.3696729244857,0.6401384083044983,0.6798583996411498,0.5993004787046429,0.6055786030652341,0.7433823220952833,0.6055786030652341,0,False
3,4,9.738265855914012e-05,1.318804923844585,1.3119902199712292,0.6626297577854672,0.7093635935168547,0.6466533909638041,0.6721089497098821,0.8021723251204593,0.6721089497098821,0,False
3,5,9.537877098354786e-05,1.2640550755299498,1.3711058748179468,0.6323529411764706,0.6640023534246788,0.6047417336315678,0.6115335387804084,0.766564672760497,0.6115335387804084,1,False
3,6,9.284285880837946e-05,1.188033563043007,1.2453376819347513,0.6790657439446367,0.7083315020903885,0.6549816183566268,0.6724818246109048,0.8151476198631197,0.6724818246109048,0,False
3,7,8.980465328528219e-05,1.1637350592027487,1.283199282761278,0.6756055363321799,0.7069068052638423,0.6385455299338063,0.6548124823788428,0.8071430962203051,0.6548124823788428,1,False
